Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,True_Label,Predicted_Label,Error_Type,Model
-0.2762592089001177,-0.011038333049739592,-0.37045013691328915,-0.4152993512529605,-0.38078877349111734,-0.3467876844455411,-0.34263570492327294,-0.5079215095516688,-0.24141050183458274,0.04320229415275534,-0.34770091525684066,-0.6164348274782903,-0.23892032561710252,-0.266298377854647,-0.3239078451535265,-0.32576890194060504,-0.3709516662954204,-0.4082397927633552,-0.3983614003375532,-0.3840907244564967,-0.2986360853091451,-0.36571970074280774,-0.4084806181074264,-0.4030163475590529,-0.36620806921068794,-0.3958130433582378,-0.354656424943184,-0.402995641149448,-0.17831507557344323,-0.34015154124974156,-0.39732716489535447,-0.30866612460474646,-0.4174154379706829,-0.2945041700125667,-0.30985016493486517,-0.16943610641845658,-0.27470998823544085,-0.3540654132791738,-0.3502904914600846,-0.39647379572550273,-0.49216446375534345,-0.3843462047233228,-0.45197431134103344,-0.3722656429456815,-0.24680581324734382,-0.3754701759210326,-0.27824722783702033,-0.7549928484713124,-0.561417203567613,-0.21249497826455654,-0.3043110522044922,-0.40541890213671633,-0.35868176950076397,-0.4053874627708579,-0.5344204559270148,-0.36749749355259415,-0.386703902201114,-0.3208394104766151,-0.3961472462827505,-0.5709791872578848,-0.370248375415935,-0.3529473873131212,-0.06486736471503325,-0.2530421481622343,-0.185428543185046,1,0,False Negative,Logistic Regression
-0.26883657040157755,-0.15015603180037904,-0.4240570704629172,-0.3674431983586027,-0.40062350295722504,-0.3234417703990325,-0.39557022190635166,-0.36242302850579505,-0.32032069097637,-0.5731548118235515,-0.33951636792541023,-0.4906913768091185,-0.5121678345984526,-0.26623344073654326,-0.31600607123375735,-0.34693642763742283,-0.38772057668013615,-0.3225964560948422,-0.29248035232865366,-0.3642784882379909,-0.29293470397907106,-0.372302035758435,-0.28737993040008547,-0.3628225799563997,-0.36091574099490403,-0.4820363854740793,-0.3600620871168724,-0.4362869504849071,-0.24567204042867005,-0.36729560630503777,-0.5508124619806648,-0.44641651365254487,-0.49976333448645277,-0.3503194039016056,-0.3260556340846796,-0.17857852934447127,-0.4067792707517956,-0.35855839134159984,-0.31067582913812375,-0.3750151100183538,-0.514034299320618,-0.2672634901135572,-0.2195815306463471,-0.3189426335812841,-0.3026715350263596,-0.11875165538648845,-0.3475648959442937,-0.36184208945326446,-0.42512979460412675,-0.19550161193381912,-0.3903529634021042,-0.24047881481376845,-0.36686402632588333,-0.3948363487840666,-0.3154871548558098,-0.3984039218692044,-0.20382026562754268,-0.3199297866130454,-0.20078493027261482,-0.29403823632997983,-0.2765184546197409,-0.3583125884897904,-0.3180863733307307,-0.48376194077235585,-0.507797943053115,1,0,False Negative,Logistic Regression
-0.2814702646928769,0.36396121711546825,-0.44705045263993265,-0.4633366953935973,-0.3788404737683113,-0.3385961930371535,-0.3550763592255665,-0.3771344364763711,-0.19144018278283106,-0.03273159848031316,-0.3335312266957652,-0.29493908817243886,-0.49012379797428196,-0.26756951230441606,-0.28282536268267366,-0.26258350337781133,-0.4403114818716193,-0.3606179064686903,-0.3150220543711722,-0.36764870080878176,-0.39418072761740447,-0.3533216382589957,-0.4539841475816625,-0.37078751350619776,-0.3310049613504664,-0.29427954402431494,-0.3491402945932425,-0.13128955322109992,-0.4241021331159865,-0.35949769160045636,-0.33826945550967397,0.030757354541687782,-0.46801284556489886,-0.20554600377205254,-0.33801545692433393,-0.20387329409481056,-0.2892228417301613,-0.3758443541103582,-0.2985443738740036,-0.39602461701147984,-0.5131694554612884,-0.4042929130975828,-0.2168187368628844,-0.33658860087986625,-0.4524917453747041,-0.45125387232019415,-0.22679627535469615,-0.39366084652087524,-0.29976734678472766,-0.39737980348263036,-0.29270106389892886,-0.3120490961201363,-0.3752636880229338,-0.38779126522934954,-0.13478921542870248,-0.38898886693454265,-0.3187157429838317,-0.3497136799633716,-0.24996597487051345,-0.2978112492260152,-0.3906104962211937,-0.3609390168065864,-0.31618295946661334,-0.26802083914626296,-0.3592891520585838,1,0,False Negative,Logistic Regression
-0.28158009693303,-0.44231729746725995,-0.6901201492367375,-0.33865442921688593,-0.34416895920013363,-0.31339246142904154,-0.3649651744507387,-0.22875032211283028,-0.40225986906343036,-0.3164716041414082,-0.3272916550098604,-0.3018551757900655,-0.374879596821071,-0.26740847990034733,-0.3527362964618271,-0.3316345411592961,-0.3895389538021623,-0.2265058974443247,-0.4002315464044526,-0.31658832271771004,-0.5624265330313883,-0.31925220343944255,-0.39989087045776767,-0.40554655324564515,-0.39543199149446656,-0.32454365784229294,-0.32425868618170967,-0.2912128045308048,-0.24229372048388284,-0.3430271190644166,-0.29654515847448154,-0.7228748443299593,-0.24560641520344498,-0.3269236048066282,-0.34388486547148583,-0.38331472421480184,-0.31965818630747916,-0.375660653603805,-0.2055626179682804,-0.37973187265268066,-0.5767663635300506,-0.4172344456129725,-0.4746872147238934,-0.379126847341838,-0.39213144648567655,-0.11558905582268453,-0.28058461884545843,-0.6107215068606139,-0.47228631960757483,-0.0013780350140653356,-0.3465829868388865,-0.23611433635728435,-0.3159134597135966,-0.2583304724693758,-0.22289803741887662,-0.3460398456023537,-0.4106967006753237,-0.3517113837539307,-0.44991669872352835,-0.47729176497270276,-0.41203624202561245,-0.349525964200504,-0.5170360707839871,-0.46343702413831184,-0.561894123086761,1,0,False Negative,Logistic Regression
-0.2759591657717585,0.33118248614933493,-0.4413171395817285,-0.21991896558429136,-0.3978308142057211,-0.28106823364826367,-0.37021896825395956,-0.27368741647929984,-0.3286933560851473,-0.050309213322320176,-0.3264502735153886,-0.15136672486730138,-0.29462927388148563,-0.26530207236587616,-0.32447271451265913,-0.3470065483108482,-0.324443605722746,-0.2872294503064501,-0.4192259135697811,-0.42382013679881353,-0.38304779604346145,-0.33477815876984673,-0.3316747302786304,-0.3474211178133017,-0.26380510920513245,-0.5945940813604582,-0.3869835565242585,-0.5741730417798119,-0.35240867324009745,-0.351611718311351,-0.08254902401589904,-0.16505606137621084,-0.39736803959993855,-0.2809948710908863,-0.3567834266112067,-0.47374554881521014,-0.227258858744892,-0.3682699510346705,-0.2934653799004911,-0.3779877921024879,-0.15842051683317218,-0.37953044563491306,-0.1260317189644151,-0.3220718948338218,-0.41234598304828785,-0.4947680463099763,-0.3022950944527565,-0.6253646162315922,-0.398643391644473,-0.4169646130412567,-0.3293861682176699,-0.3940315268405222,-0.31965626979282924,-0.3235022394671825,-0.13362263964310922,-0.3589388791368904,-0.4130940538770374,-0.358424943794939,-0.44111937870929563,-0.4586841342302594,-0.33802784138137354,-0.360685028071666,-0.33728592743925034,-0.4111821234980728,-0.4029861009282642,1,0,False Negative,Logistic Regression
-0.2706411460509219,-0.6404273835189104,-0.3995028184845845,-0.2781750650229481,-0.3604245884307217,-0.3433883223509148,-0.37693932020663784,-0.34044089915015485,-0.48740497998615584,-0.4578429584062737,-0.3195847069621365,-0.482353040313095,-0.610315009023058,-0.26523966705018176,-0.3213863561816548,-0.3135575306245372,-0.361794928554921,-0.43483213169969714,-0.3989402920867181,-0.37030953574030523,-0.42057086256050213,-0.37500653072569506,-0.2852067434843474,-0.420597285783923,-0.264221544376679,-0.1804210387513029,-0.3659705226367164,-0.32904063122621274,-0.48735041191145984,-0.35829367852269794,-0.4314420776632717,-0.27595333088249396,-0.3612387825208229,-0.39222083748797576,-0.33699640429669003,-0.19037274765436332,-0.4386462745704768,-0.3790281338450605,-0.052636933186982794,-0.391950227724776,-0.2935742463040813,-0.30512722039871143,-0.26216628889860694,-0.2523547862920645,-0.4743062784741907,-0.43908055236955035,-0.2744576629839748,-0.34345018734064087,-0.3422163915499592,-0.4421319303126514,-0.49062771014208884,-0.3928504420926505,-0.3985435966621854,-0.34821337336549296,-0.23810107626655994,-0.3880777531633984,-0.28341333309015493,-0.3336135762339396,-0.39996159069678816,-0.5429406774488185,-0.4197177425094173,-0.366122872400694,-0.1561700410386775,-0.40212679204621327,-0.4508717994761841,1,0,False Negative,Logistic Regression
-0.27194638034821517,-0.22943585698826097,-0.2252449382452878,-0.3754458376321063,-0.3885780629220207,-0.27564450303711063,-0.37356946917056605,-0.41278033425604926,-0.3619448194387707,-0.28647458007369286,-0.3269024228480493,-0.32988857449992726,-0.2896044916926496,-0.2635774628742306,-0.3369804882525011,-0.29525393169844355,-0.43612786410864424,-0.13987750412483307,-0.27347949159149293,-0.31153925417021233,-0.39921363752646283,-0.349231621900373,-0.3476522558083751,-0.4272079984679423,-0.21029194303598028,-0.37149429258406425,-0.3325473176987474,-0.3924398492386458,-0.4002412661099198,-0.34930381842739366,-0.0957823720885273,-0.18828244776621933,-0.30093980827950245,-0.24427059168206863,-0.3363223897108602,-0.5714239986109522,-0.23528587387832864,-0.3660000713150575,-0.14939079651882764,-0.4050148622747561,-0.47197604516855834,-0.37995048441646556,-0.5013641299545442,-0.44786271788588056,-0.40142762688528844,-0.38368718289739673,-0.1960439466111911,-0.21266345392960043,-0.2686486427299991,-0.15826788310914922,-0.5040638242575664,-0.35579231349369567,-0.2843439336127,-0.3689272988634321,0.007453599305243076,-0.38802711470527684,-0.35401367255282457,-0.33290878090642917,-0.666235435475525,-0.4299044194192828,-0.33565371702034,-0.3587391475078542,-0.386158764406783,-0.282914219098102,-0.2661701553044138,1,0,False Negative,Logistic Regression
-0.28431648162287,-0.3270186280984317,-0.09900922678174542,-0.39250217962417944,-0.4042018440347423,-0.3097904264870881,-0.37401169772708215,-0.6055969545270627,-0.2032668943446974,-0.12722834331584965,-0.3198461842145656,-0.18325379580366802,-0.44973711287208573,-0.2686918024273114,-0.3819456915888278,-0.4028894999592844,-0.3381551306290036,-0.29217024841932415,-0.4435434617862588,-0.3553394187823098,-0.4781174227117452,-0.3531951431870035,-0.291338815266619,-0.22681350375663387,-0.39169538434322976,-0.23124100114638024,-0.38283735380973705,-0.6363677516567364,-0.33500298643965004,-0.37419244731717105,-0.4077387790974735,-0.4909279347688393,-0.021136046618374354,-0.383436003287126,-0.30862507073513834,-0.07465728769558548,-0.2967842612633561,-0.3724986587482758,-0.3469163549681722,-0.3977715801241993,-0.4318878320892507,-0.3750288679711132,-0.22385724738981586,-0.3501791941164196,-0.2584667273598958,-0.47071368942048364,-0.28407925334470513,-0.506659327401939,-0.4905905837865273,-0.19257622198892868,-0.5509900781031463,-0.37416462157837066,-0.2830389257439951,-0.20949565554548377,-0.3106617414012346,-0.3666593908166345,-0.38097481821275936,-0.34023469647156834,0.012194604163631648,-0.4106010482764758,-0.4455295328644873,-0.3619154116160974,-0.47554644833687587,-0.2786206221846027,-0.4248871347375505,1,0,False Negative,Logistic Regression
-0.27390084903607415,-0.2611076606058864,-0.5287432659763464,-0.2961681079005844,-0.3400349341424126,-0.25159452669428156,-0.37454322559244774,-0.5598446146791968,-0.40866365848736563,-0.5445843587317789,-0.32499952744021293,-0.5879933480676253,-0.7028402154105035,-0.26929959113278457,-0.3230388061834374,-0.25993677355905886,-0.3324083262692622,-0.22486358666135609,-0.41507927993212457,-0.32292125657329773,-0.26932322176532636,-0.31185639450751107,-0.33424617229614845,-0.34178026459080774,-0.3497587262509077,-0.3715921241896912,-0.3685098437957818,-0.4757272669063202,-0.3420967383066155,-0.35129684560553254,-0.6349255777793199,-0.24208862468905928,-0.15580258340980924,-0.26841969124652804,-0.32192811823215206,-0.2114989102932238,-0.3784701966326311,-0.3971796254327588,-0.14025881246588637,-0.37680073193451763,-0.3107430471157576,-0.4375994810252905,-0.4550033165122995,-0.32253096072591253,-0.23479745890100506,-0.05891576925743915,-0.3388071754785617,-0.5135680165633357,-0.17959715349634103,-0.0860797723395473,-0.25030408511292246,-0.3231963866310586,-0.32911680289053513,-0.3385270073357013,-0.3270002677944913,-0.345984490360086,-0.22942347342736716,-0.33087402850938663,-0.18491040799211111,-0.41234367899644253,-0.3901326613298176,-0.35252108798933285,-0.3835176664014238,-0.31050391536203464,-0.3030412100437154,1,0,False Negative,Logistic Regression
-0.2710122678822247,-0.3094798670356551,-0.4320831803084017,-0.3882955769196251,-0.3768241659516427,-0.2791051083278117,-0.3635314817175872,-0.16035052282714596,-0.42057570567590125,-0.5614212839336726,-0.33480136604488137,-0.36761435687679256,-0.12683609889460118,-0.26553944285082587,-0.3342601107399473,-0.3493036957500738,-0.31878852927571716,-0.45136738637965945,-0.32436969723876635,-0.33179906743359305,-0.22654338542272617,-0.3877189728360137,-0.4028736221898677,-0.41805445509698136,-0.41836409241213085,-0.5151462942788735,-0.32279067404756967,-0.08059429362268378,-0.29578654804709165,-0.35742799285913673,-0.37844175635581795,-0.5951810736122453,-0.3211173867009927,-0.47463249499835086,-0.3542771513239485,-0.08482832021125912,-0.36874522442386914,-0.4132983120476549,-0.2745401202572377,-0.371635270490934,-0.5779824172259693,-0.38056170333548833,-0.6059582057817182,-0.35893995768552084,-0.260705246943491,-0.35475243686862445,-0.31162460397216607,-0.656303199482056,-0.2919674973945527,-0.08811123322921907,-0.38942615829877475,-0.3136131782562773,-0.2603980909901597,-0.2000771946698793,-0.10172062384078209,-0.3848723076706395,-0.31607919929414513,-0.33726366435947985,-0.3754730041172719,-0.2970807115713833,-0.37070022376217376,-0.3584160589591975,-0.37667918333095246,-0.2345544126494725,-0.36267489633082667,1,0,False Negative,Logistic Regression
-0.2680331246177372,0.5104781371393657,-0.5955363490253455,-0.5426499594875107,-0.37693532468393093,-0.27695888415585423,-0.3551082101111958,-0.46825439465220453,-0.41436962357371526,-0.028443399790866086,-0.3342216838427773,-0.37039966188078444,-0.22570587910511444,-0.2672835426733919,-0.36235509582005115,-0.27942737003674956,-0.39554405701566,-0.09198879580204686,-0.3604152948133713,-0.2687425482163972,-0.5939413118422058,-0.34986358017837044,-0.3891112069499536,-0.37818149845052323,-0.38818782957351405,-0.2899978572600445,-0.31831150095972754,-0.13342901424711626,-0.3579744559425713,-0.3408200776744941,-0.043306647150785554,-0.11064179058868157,-0.6015505652734701,-0.31957952470529827,-0.3121799387047833,-0.15195877324023446,-0.3814826043191789,-0.3974907922999199,-0.25889664480180463,-0.39055866208386136,-0.34011289843478293,-0.3660166647922939,-0.5207563322891485,-0.38616467995155007,-0.3560174147211268,-0.2604782792072695,-0.272893198383042,-0.28307167663964494,-0.6364599681975096,-0.10898201501435048,-0.5125318003553048,-0.3510428606485175,-0.26935489145186536,-0.306875037307537,-0.3087772226988183,-0.41749575918547144,-0.5538208472032821,-0.3463964969298071,-0.34198026774369805,-0.4714363963524122,-0.3719846707100863,-0.36476567431105594,-0.4387104068279282,-0.5571300347423724,-0.34522459903685193,1,0,False Negative,Logistic Regression
-0.2636998349180583,0.07112212775628758,-0.26898504642535753,-0.38739341007234523,-0.3782229581783025,-0.351654965071972,-0.3795115921746199,-0.5302394381241897,-0.496726860177652,-0.13041035194452238,-0.3280931874051337,-0.1665700848903649,-0.29592822350595427,-0.26636980543823346,-0.28449226452934795,-0.3323790243562382,-0.2985804616914982,-0.21210402526868452,-0.3555981587958083,-0.4176428236140981,-0.514014536783111,-0.3706694311774143,-0.28553898491088053,-0.37582860331670803,-0.46584871936148137,-0.3649761760480399,-0.3675653152791658,-0.24071107123809685,-0.535666757140072,-0.3557084526845187,-0.34193994488911156,-0.7160148504247599,-0.5154366328988096,-0.20353675500145527,-0.32611601854515004,-0.2757454708783128,-0.30018656600533394,-0.3519977508369193,-0.30606907836046515,-0.38658071901572316,-0.07717272834637037,-0.3647003322211443,-0.4579238812982231,-0.2959045137143516,-0.41108145567873305,-0.36975065055622547,-0.19650692882841725,-0.3373351312272361,-0.414518597250209,-0.3799200478852636,-0.3869637764012027,-0.35699775366760966,-0.29562057013716286,-0.27020497665286136,-0.2367571988070337,-0.34165970563366316,-0.30360182022442805,-0.34065413878476775,-0.1563834141255962,-0.2202145431684605,-0.37184370725158344,-0.3612022729551546,-0.34912631420417095,-0.2700323373894987,-0.5553614014654578,1,0,False Negative,Logistic Regression
-0.2719231531700916,-0.8429062925686746,-0.36277459052650957,-0.3813513029288415,-0.3653180969893072,-0.340559164165244,-0.3784003550269286,-0.5497090907823231,-0.4532796689126591,-0.27209544510082057,-0.3162258950451163,-0.47551370671873433,-0.17463374157116027,-0.2666444508980189,-0.2656837006380016,-0.26206237426797685,-0.3117278145263173,-0.19136502352635626,-0.36348141813602275,-0.36727112422984914,-0.14602216043374708,-0.3579494048488024,-0.33277883683877435,-0.36003510590006577,-0.3013337311411611,-0.3732732918522298,-0.3781194954566707,-0.33021453699677644,-0.3780458201726716,-0.3534604334629985,-0.12321560919984875,-0.18214614684652264,-0.39489663941779324,-0.23370603000824577,-0.3105167486075113,-0.1997820429799066,-0.30615866108356127,-0.3835140126770203,-0.31880643697922695,-0.3847712806358741,-0.45263295420246785,-0.4326630607876083,-0.5324093847612519,-0.29997878855383475,-0.2797043395865772,-0.6188997408363955,-0.30268337406337487,-0.31800288591069165,-0.4276581422092854,-0.2534891752720831,-0.20352395823377534,-0.3495907382099324,-0.3130878243110154,-0.3495357778895291,-0.14578512624150947,-0.3958451413289293,-0.04074386391309017,-0.34184997196598477,-0.37124195462723797,-0.36623770924456694,-0.4545544066541295,-0.3626171634568412,-0.2610930057899534,-0.48976482598758025,-0.3772127417712343,1,0,False Negative,Logistic Regression
-0.2692205617711659,-0.5146907511645769,-0.35522138375025,-0.38156364037687246,-0.38744852088849535,-0.3000940763044314,-0.3389232913949263,-0.6036751657794225,-0.18907612359873713,-0.40941059966953863,-0.31562114237057604,-0.3411668060369678,-0.28624382330717707,-0.2655474168340068,-0.3369475188866426,-0.39423124926345543,-0.2530646006229755,-0.2307106911456696,-0.3182480392828576,-0.2881115253599452,-0.30645973445999736,-0.35224857325873304,-0.24999641564168054,-0.4364835826317371,-0.36850463298951897,-0.18235282631520047,-0.33870127778544645,-0.3897183788840332,-0.4136077718483073,-0.3719071452038497,-0.8345022768250492,-0.08772801104652334,-0.4328404952923992,-0.3656855615501747,-0.34112174301749554,-0.2940902774714663,-0.3270506984416628,-0.3912218712957351,-0.3825046639751643,-0.38102801493571575,-0.49599793676581366,-0.3547893227190048,-0.2632162906794521,-0.3684554637159482,-0.3533042801589183,-0.2342838867817001,-0.2692914684234117,-0.2544149585400702,-0.3162926002350911,-0.7519773777778601,-0.35757341808865795,-0.24466485239969654,-0.31404333536134854,-0.30478093602660394,-0.4556812433114279,-0.37435682263823455,-0.41798711825270374,-0.3574841512474821,-0.004320220946735965,-0.32510182485120315,-0.3710386104116517,-0.3643625200846333,-0.4979890432797625,-0.25398477456241986,-0.4608898016933536,1,0,False Negative,Logistic Regression
-0.27305276556018543,-0.13701998305941523,-0.3366693436029143,-0.49963469400531885,-0.3671633589728562,-0.30439001965897916,-0.33931634908988917,-0.3746776328708747,-0.28477542893858254,-0.3512311933268246,-0.3343575764107904,-0.3269777462222635,-0.3428004511641024,-0.26723044297952936,-0.3468726941919424,-0.27029550568597305,-0.3761223466443745,-0.2511089185494706,-0.45042476613340665,-0.2849266577986784,-0.44670617689132225,-0.3761703901920312,-0.420816035647739,-0.36982383707336064,-0.33354061627238446,-0.2132383136505957,-0.3827886128659175,-0.3194651573920985,-0.2759364616132392,-0.34260722826877504,-0.41652664436354775,-0.5529414378779786,-0.5892127063811372,-0.44401148953658715,-0.301675713804905,-0.063225056439893,-0.33163060328732996,-0.3720923672137765,-0.3078859940863335,-0.3915616980045724,-0.2607150239815822,-0.4268205981032163,-0.4530757137944283,-0.45823803534047597,-0.36880967439334517,-0.5236036757315101,-0.3303550926403018,-0.390613387867697,-0.42941122984692376,0.089107396827876,-0.6921260341473774,-0.2948745506915519,-0.31637715710255754,-0.3227765864369836,-0.3106141183123062,-0.3854654757143055,-0.19377716198201544,-0.34631380206247536,-0.29595035656305896,-0.4686971350252677,-0.3476353842387913,-0.3515161334784481,-0.43218539536179845,-0.34564026773217915,-0.46409706497180137,1,0,False Negative,Logistic Regression
-0.2776097309183754,0.13790316750812415,-0.3718785728758307,-0.29209316294315335,-0.37824909740186924,-0.34621606952964484,-0.36683411415381745,-0.2429502582056665,-0.30311279115809725,-0.336456541232585,-0.3291865390201185,-0.2633003479550234,-0.5436347190730446,-0.2701898541426515,-0.24076668803461726,-0.2795209500643462,-0.3744629233417745,-0.3065032988567957,-0.2751772402158275,-0.40407161375954764,-0.2896691553226845,-0.3581988527025479,-0.367721127392059,-0.47120444584540283,-0.49233873607373685,-0.21741553167902605,-0.36870631571127765,-0.44732136639978826,-0.25788641354634145,-0.36686241298817784,0.1522078345327321,-0.14771415289776382,-0.4368283795786202,-0.32732049757428894,-0.3005696042174832,-0.1442116632958452,-0.3582666505468741,-0.3510578435113282,-0.35910876778938944,-0.3881310234687322,-0.38257868994802646,-0.4347482652579197,-0.1997349791996639,-0.32030030020507,-0.47956053143808575,-0.07064050464758669,-0.25157253984600814,-0.3374945709388224,-0.37060933197138934,0.09410533351185649,-0.3317377819627916,-0.2925788648040498,-0.37317398807841157,-0.3052450419884845,-0.2812169008038045,-0.34230816929350644,-0.15915578127505267,-0.33803450972123533,-0.47248216724175557,-0.23196763638887044,-0.3495371881900237,-0.35747725210461967,-0.3414073035706238,-0.5416311204046654,-0.40601137951327254,1,0,False Negative,Logistic Regression
-0.2793228508636809,-0.02100465083544266,-0.3369770259929545,-0.44898851668240486,-0.3815353272133635,-0.3773933598129553,-0.3683861578572779,-0.3678052989234932,-0.3415256578066743,-0.25401784465168936,-0.337314893876413,-0.5148805360818536,-0.321703369675032,-0.2661294557225726,-0.2702600966568418,-0.4333779346415177,-0.42916185248027927,-0.09929548905699678,-0.35191160966631135,-0.40020609237383464,-0.4058120427667313,-0.3923745261663833,-0.4693413443010567,-0.4192919080637573,-0.4236913029917559,-0.3491682433853874,-0.3303578089721644,-0.2072476190421809,-0.31883727628284336,-0.3553302959784595,-0.40803357619993114,-0.6121221274449512,-0.45812571857789397,-0.374902691524137,-0.317416254857053,-0.29922983120897356,-0.3693722650115232,-0.3448888725256499,-0.35446923211487075,-0.3799385436999732,-0.4070472785118593,-0.4410691754307424,-0.4372388131785714,-0.36389545279866087,-0.4416893833081979,-0.06037798506237444,-0.2775414173342615,-0.2813835706345313,-0.30566595328992785,-0.6732708087324197,-0.5366992356473682,-0.3382425628091966,-0.41760159216766085,-0.28612327020505873,-0.47292649409203724,-0.3668672077780608,-0.4658764060752467,-0.31470331239405713,-0.35868985792016367,-0.40939888214444575,-0.4079584535227745,-0.35409419648258517,-0.4218962961652049,-0.25972330824569057,-0.3072198165196425,1,0,False Negative,Logistic Regression
-0.27526820456785356,-0.19490366733183806,-0.022803378652881217,-0.39511579045227124,-0.37213773050057497,-0.3284092744087546,-0.33812230150755374,-0.3199407779491696,-0.41571765970251623,-0.2823199663912398,-0.3288050380518905,-0.17165195824276494,-0.1686613783671901,-0.2673758028346443,-0.34335809848945187,-0.3825967543895198,-0.14343119906545304,-0.29943741769778787,-0.3888056825211934,-0.32438782409833916,-0.37928961675422423,-0.36493728897397054,-0.38473106042957916,-0.23692641702029837,-0.4627072360600062,-0.4278649858723885,-0.37127732746269665,-0.26150342250782543,-0.38252700577352866,-0.35130902003034875,-0.5851019287756761,-0.2709707931019659,-0.37989725522037865,-0.2940675163298558,-0.32038411456874755,-0.10353022949575874,-0.2260750164935501,-0.3499242415201153,-0.26281820702090697,-0.3796885636073609,-0.25123841239217365,-0.31592256860719536,-0.11676010119989273,-0.4426731863002744,-0.48039398475710887,-0.6150030581129877,-0.2164331164728804,-0.34857085797256615,-0.2950389009029485,-0.22096987070640692,-0.39624574282563363,-0.33749970255483946,-0.42609955276209216,-0.36606110805229286,-0.33032932181862845,-0.35372601244588603,-0.42470044456249445,-0.34734476307508977,-0.4697488886112151,-0.23593162786941183,-0.3141705232211126,-0.35905919692795046,-0.4898252223576951,-0.31141566203551524,-0.45701571184987355,1,0,False Negative,Logistic Regression
-0.2660624533411667,0.2002997492429289,0.022857430669046854,-0.5679347036999133,-0.3253023529809218,-0.3819016813101707,-0.36367604036767687,-0.39672474595365415,-0.33601958172439156,-0.3025718635307875,-0.3264254427871546,-0.6574073782748762,-0.2212202536935389,-0.2664311805467936,-0.4034742153805777,-0.2919414301556921,-0.3012330225049771,-0.341644935539444,-0.3123632818315084,-0.40348141235381874,-0.5346234721633858,-0.3355003566532235,-0.33842316706435416,-0.32195323441376683,-0.23845461139388283,-0.303139044260604,-0.3605904451637568,-0.6050110530728504,-0.2214720404036676,-0.3446204574663264,-0.5256272776039171,-0.46297909964659345,-0.24642681112171874,-0.29643733243082443,-0.29338749611040765,-0.2241484082965577,-0.20964962601567233,-0.33689722620528517,-0.1117952061117646,-0.3712774589966993,-0.30957030298148497,-0.4002368263892316,-0.2327496053777775,-0.3589004213984758,-0.35665842847952006,-0.29883206402280277,-0.34855671795677673,-0.28072096113270517,-0.45677725918471274,-0.5050689356452337,-0.48817392624977574,-0.3645462268361652,-0.3678287965662777,-0.4684475712304391,-0.2390971490587671,-0.3353803243470907,-0.6040259824846858,-0.3210694701414371,-0.5213348295749166,-0.17865079817341598,-0.34178743106854953,-0.3647149886067626,-0.4910849253284552,-0.25773419158674743,-0.45937966475230396,1,0,False Negative,Logistic Regression
-0.2700308515281086,0.3448337764089777,-0.17412015080191767,-0.4867029087277762,-0.3529860732835007,-0.30792362030049997,-0.36466203311336254,-0.1934604056382048,-0.5569034021575111,-0.544150415090654,-0.33192081257078637,-0.5095397830402777,-0.1312454861065916,-0.26700783369954195,-0.31906581349810065,-0.32432799301219023,-0.49630850418241773,-0.29285230036843035,-0.24899632804606875,-0.3371926460650376,-0.3121681026424169,-0.3444879174440482,-0.3185993644478018,-0.3369415467880311,-0.4682542203495944,-0.14239949975188868,-0.332942623896205,-0.3029263934533264,-0.48425101304721496,-0.3536707382380714,-0.40561423561401794,-0.3374389786092433,-0.29025205518740843,-0.2954412794104016,-0.31269236724635774,-0.6074772771185398,-0.2512963614966467,-0.36469154224825456,-0.4401365011358188,-0.39003555853199573,-0.3499412506253658,-0.3826172119939339,-0.16972126619645106,-0.3715693060242631,-0.38850729284421226,-0.31107384429068174,-0.38077750039783514,-0.3524137805505967,-0.32329553367177294,-0.3796441001845976,-0.38549959704052406,-0.3267364074232663,-0.40086487946006194,-0.18048939760034133,-0.33875342276759807,-0.3782165380519579,-0.3925506213606496,-0.3242810414542001,-0.2989157278321967,-0.48110773025071646,-0.3749893735348033,-0.3697218027117692,-0.6059353022304597,-0.2810374145080748,-0.23629699685587577,1,0,False Negative,Logistic Regression
